시군명,시설명,전화번호,홈페이지주소,팩스번호,설립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
오산시,신동아유치원,031-373-3690,,031-376-3691,사립,18125,경기도 오산시 서동 125-2번지 신동아아파트,,127.0430872,37.1445872
오산시,숲속사랑유치원,031-373-7920,http://supsoksrrg.kidswon.com,031-376-7922,사립,18110,경기도 오산시 내삼미동 859-14번지 숲속사랑유치원,경기도 오산시 수청로 65-5,127.056694,37.1744695
오산시,오산이화유치원,031-373-9199,http://osewhakids.ddorongi.co.kr,031-372-4410,사립,18118,경기도 오산시 수청동 514번지 오산이화유치원,경기도 오산시 청학로173번길 14,127.0627219,37.1650327
오산시,이림유치원,031-374-1111,,031-375-8754,사립,18150,경기도 오산시 고현동 73-1번지 이림유치원,경기도 오산시 남부대로441번길 24-6,127.0853086,37.1354468
오산시,오산유치원,031-374-2024,,031-374-2027,사립,18136,경기도 오산시 오산동 844-7번지 오산감리교회,경기도 오산시 시장길 38,127.0694773,37.1523063
오산시,노틀담유치원,031-374-2274,http://www.ntdosan.co.kr,031-375-3822,사립,18119,경기도 오산시 청학동 73-1번지 노틀담수녀원,경기도 오산시 가장로 709,127.0567804,37.153421
오산시,근혜유치원,031-374-8952,,031-375-3757,사립,18138,경기도 오산시 원동 752-2번지 근혜유치원,경기도 오산시 대원로29번길 16,127.0718595,37.1476736
오산시,오산대학부설유치원,031-375-2240,http://child.osan.ac.kr,031-375-2298,사립,18119,경기도 오산시 청학동 17번지 오산대학,경기도 오산시 청학로 45,127.0607782,37.1555006
오산시,대일유치원,031-375-8477,http://dlkinderihome.com,031-377-4464,사립,18146,경기도 오산시 원동 807번지 동부삼환아파트,경기도 오산시 경기대로 99-17,127.0708106,37.1327798
오산시,하늘꿈의유치원,031-8015-1212,,031-8015-0208,사립,18111,경기도 오산시 외삼미동 119-6번지,경기도 오산시 외삼미로 162-52,127.0648868,37.196523
오산시,펀키즈유치원,031-375-6993,http://funkids.kidswon.com,031-375-6997,사립,18102,경기도 오산시 세교동 401번지 펀키즈유치원,경기도 오산시 큰말25번길 18,127.0345847,37.1878309
오산시,창의나라유치원,031-372-4344,http://crenara.co.kr,031-372-4349,사립,18109,경기도 오산시 금암동 534-1번지,경기도 오산시 금암로 26,127.0494181,37.1714451
오산시,정원유치원,031-376-6701,http://www.jwkids.co.kr,031-376-6705,사립,18110,경기도 오산시 수청동 585-2번지,경기도 오산시 수청로 5,127.0583688,37.170414
오산시,오르다유치원,031-378-6600,,031-378-6634,사립,18150,경기도 오산시 원동 121-1번지,경기도 오산시 동부대로 468-16,127.0798024,37.1437581
오산시,숲속다원유치원,031-378-9140,,031-378-9139,사립,18104,경기도 오산시 서동 275번지,경기도 오산시 서동로 123-27,127.0378905,37.1519504
오산시,뿌리유치원,031-374-9495,http://bbury.kidswon.com,031-374-9496,사립,18101,경기도 오산시 양산동 359-3번지 양산새마을금고,경기도 오산시 양산로348번길 23,127.0256676,37.1959153
오산시,물향기유치원,031-374-2854,http://mulhyanggikid.woobi.co.kr,031-376-2854,사립,18110,경기도 오산시 내삼미동 886번지,경기도 오산시 수청로 80-8,127.0547806,37.1757498
오산시,드림아이유치원,031-374-1148,,031-372-1870,사립,18134,경기도 오산시 오산동 919-16번지 미앤미피부관리센타,경기도 오산시 운천로165번길 11,127.0776987,37.1563381
오산시,노블킨더유치원,031-373-8181,,031-373-8182,사립,18112,경기도 오산시 내삼미동 715번지 화성오산교육지원청,경기도 오산시 북삼미로 119,127.0613082,37.1859195
오산시,그린숲유치원,031-378-0567,,031-378-0568,사립,18148,경기도 오산시 부산동 608번지 그린숲유치원,경기도 오산시 부산동길 12,127.0853006,37.1488363
오산시,화성초등학교병설유치원,031-377-5013,http://www.hwasung.e-wut.co.kr,031-377-5014,공립,18114,경기도 오산시 수청동 47-1번지 화성초등학교,경기도 오산시 내삼미로 18,127.0688576,37.1646149
오산시,필봉초등학교병설유치원,031-372-5716,http://www.philbong.es.kr/wah/main/index.htm,031-372-1592,공립,18108,경기도 오산시 금암동 486번지 필봉초등학교,경기도 오산시 수청로 124,127.0524516,37.1785801
오산시,원동초등학교병설유치원,031-372-4086,http://www.won-dong.es.kr,031-372-4087,공립,18146,경기도 오산시 원동 805번지 원동초등학교 병설유치원,경기도 오산시 오산로 92,127.0696986,37.1351683
오산시,운천초등학교병설유치원,031-376-8695,http://www.uncheon.es.kr,031-376-8690,공립,18132,경기도 오산시 부산동 778-4번지 운천초등학교,경기도 오산시 운암로 116,127.0791732,37.1561119
오산시,운암초등학교병설유치원,031-376-0023,http://www.unam.es.kr,031-376-1599,공립,18140,경기도 오산시 원동 815-5번지 운암초등학교,경기도 오산시 원동로 63,127.0761442,37.1436433
오산시,운산초등학교병설유치원,031-377-6549,http://www.woonsan2001.wo.to,031-377-6548,공립,18132,경기도 오산시 오산동 923-1번지 운산초등학교,경기도 오산시 운암로 72,127.0774135,37.1524998
오산시,오산초등학교병설유치원,031-375-5806,http://www.osan.es.kr,031-373-7355,공립,18125,경기도 오산시 가수동 76번지 오산초등학교,경기도 오산시 가수로 16,127.0499532,37.1447288
오산시,오산원일초등학교병설유치원,031-378-6284,http://www.osanwonil.es.kr,031-378-6286,공립,18143,경기도 오산시 원동 360-19번지 원일초등학교,경기도 오산시 오산로132번길 27,127.0711992,37.1393663
오산시,오산원당초등학교병설유치원,031-378-4915,http://www.o-dang.es.kr,031-378-4918,공립,18149,경기도 오산시 원동 30-22번지 원당초등학교,경기도 오산시 부원로87번길 37-7,127.0908645,37.1419483
오산시,오산대원초등학교병설유치원,031-378-8096,http://www.osdaewon1.es.kr,031-378-8094,공립,18146,경기도 오산시 갈곶동 258번지 대원초등학교병설유치원,경기도 오산시 경기대로25번길 45,127.0710561,37.130446
오산시,오산고현초등학교병설유치원,031-668-9365,http://osgh.es.kr,031-668-9373,공립,18150,경기도 오산시 고현동 92번지 고현초등학교,경기도 오산시 남부대로 459,127.0855314,37.1333652
오산시,양산초등학교병설유치원,031-378-5862,http://yangs.es.kr,031-378-5864,공립,18105,경기도 오산시 양산동 667-3번지 양산초등학교,경기도 오산시 양산로 448,127.0321106,37.1971393
오산시,수청초등학교병설유치원,031-378-5498,http://sucheong.es.kr,031-375-5498,공립,18110,경기도 오산시 수청동 584번지 수청초등학교,경기도 오산시 수청로 11-17,127.055419,37.1707758
오산시,세미초등학교병설유치원,031-378-5803,http://www.semi.es.kr,031-378-5806,공립,18113,경기도 오산시 내삼미동 896번지,경기도 오산시 내삼미로 127,127.0643393,37.1741864
오산시,세교유치원,031-378-0292,http://www.sekyo.kg.kr,031-378-0295,공립,18109,경기도 오산시 금암동 512-2번지 세교유치원,경기도 오산시 수청로 204-6,127.0443093,37.1770514
오산시,성호초등학교병설유치원,031-373-2336,http://www.songho.es.kr,031-375-4338,공립,18135,경기도 오산시 오산동 862-1번지 성호초등학교,경기도 오산시 성호새싹길 8,127.0709724,37.1500348
오산시,성산초등학교병설유치원,031-377-4325,http://www.sungsan.es.kr,031-377-4326,공립,18129,경기도 오산시 오산동 524-1번지 성산초등학교,경기도 오산시 성호대로 43,127.0660869,37.1498663
오산시,문시초등학교병설유치원,031-378-2852,http://www.munsi.es.kr,031-378-2855,공립,18109,경기도 오산시 금암동 518번지 문시초등학교병설유치원,경기도 오산시 여계산로 52-6,127.0456702,37.1742487
오산시,매홀초등학교삼미분교장병설유치원,031-372-0590,http://www.maehol.es.kr,031-372-4337,공립,18111,경기도 오산시 외삼미동 290-3번지 매홀초등학교삼미분교,경기도 오산시 외삼미로 60-11,127.0603098,37.1911641
오산시,매홀초등학교병설유치원,031-373-9398,http://www.maehol.es.kr,031-374-0253,공립,18118,경기도 오산시 수청동 534-1번지 매홀초등학교,경기도 오산시 청학로147번길 10,127.0635867,37.1623651
오산시,대호초등학교병설유치원,031-378-3183,http://www.dho.es.kr,031-378-3188,공립,18122,경기도 오산시 궐동 661번지 대호초등학교,경기도 오산시 궐리사로46번길 3,127.0576962,37.1589981
오산시,금암초등학교병설유치원,031-378-9416,http://www.금암초등학교.kr,031-378-9418,공립,18109,경기도 오산시 금암동 510번지,경기도 오산시 수청로 204-20,127.0436682,37.1785834
오산시,광성초등학교병설유치원,031-372-4777,http://www.kseong.es.kr,031-372-4333,공립,18107,경기도 오산시 세교동 623번지 광성초,경기도 오산시 수목원로 577-18,127.0398082,37.1834954
용인시,갈곡초등학교병설유치원,031-285-9665,http://www.galgok.es.kr,031-285-9640,공립,16979,경기도 용인시 기흥구 구갈동 601번지 갈곡초등학교,경기도 용인시 기흥구 강남동로 61,127.1334968,37.2711268
용인시,유정유치원,031-889-7726,http://www.yujung.or.kr,031-889-8767,사립,16904,경기도 용인시 기흥구 보정동 1301번지 유정유치원,경기도 용인시 기흥구 용구대로2518번길 30,127.1116337,37.30901
용인시,한별유치원,031-693-8899,http://www.hanbyul.or.kr,031-693-9852,사립,17083,경기도 용인시 기흥구 공세동 677번지 한별유치원,경기도 용인시 기흥구 한보라2로 157,127.109331,37.2438768
용인시,보정자연유치원,031-261-0132,http://www.jsol.co.kr/sub2/,031-272-0649,사립,16926,경기도 용인시 기흥구 보정동 465-1번지 보정자연유치원,경기도 용인시 기흥구 이현로30번길 17-5,127.0982453,37.3099045
용인시,현대유치원,031-261-0845,http://club.cyworld.com/sweetkindergarten,031-272-0469,사립,16838,경기도 용인시 수지구 풍덕천동 700-1번지 현대아파트,,127.0944974,37.3261799
용인시,자연유치원,031-262-7783,http://자연유치원.com,031-272-0849,사립,16856,경기도 용인시 수지구 성복동 209-3번지,경기도 용인시 수지구 성복1로19번길 10,127.073825,37.3115075
용인시,수지자연유치원,031-262-7784,http://수지자연유치원.com,031-272-0849,사립,16856,경기도 용인시 수지구 성복동 209-3번지,경기도 용인시 수지구 성복1로19번길 10,127.073825,37.3115075
용인시,성민유치원,031-263-0141,http://www.sungmin-i.com,031-272-0689,사립,16835,경기도 용인시 수지구 풍덕천동 726번지 성민유치원,경기도 용인시 수지구 풍덕천로148번길 11,127.0985444,37.3233746
용인시,죽전자연유치원,031-263-7784,http://www.죽전자연유치원.com,031-263-7988,사립,16873,경기도 용인시 수지구 죽전동 347-4번지 자연유치원,경기도 용인시 수지구 달맞이로 53,127.1166345,37.3264581
용인시,도담유치원,031-264-2344,http://bs.kidis.co.kr,031-272-0797,사립,16927,경기도 용인시 수지구 상현동 30번지 수지성원아파트,경기도 용인시 수지구 진산로 24,127.0924167,37.3127023
용인시,성음유치원,031-264-5303,http://seongeum.or.kr,031-272-0739,사립,,경기도 용인시 기흥구 용구대로2718번길 성음유치원,,,
용인시,수지다솜유치원,031-266-0051,http://ds0052happyihome.com,031-262-2707,사립,16829,경기도 용인시 수지구 풍덕천동 678번지 . 101호,경기도 용인시 수지구 문인로31번길 7-52,127.100327,37.332122
용인시,푸른유치원,031-274-5538,,031-274-5536,사립,17158,경기도 용인시 처인구 양지면 양지리 410-4번지,경기도 용인시 처인구 양지면 향교로 20,127.2871758,37.2373033
용인시,아이원유치원,031-283-6535,http://www.gisiwant.com,031-283-6536,사립,16910,경기도 용인시 기흥구 마북동 165번지,경기도 용인시 기흥구 마북로123번길 12,127.1205455,37.3020996
용인시,신갈유치원,031-283-7800,,031-286-8791,사립,16968,경기도 용인시 기흥구 신갈동 32-10번지 신갈유치원,경기도 용인시 기흥구 신구로43번길 6,127.1089139,37.2759629
용인시,구갈성민유치원,031-285-6544,http://www.sungmin-i.com,031-284-6545,사립,16972,경기도 용인시 기흥구 구갈동 348-5번지,경기도 용인시 기흥구 관곡로64번길 6-1,127.1125758,37.2819874
용인시,행복한유치원,031-287-0250,http://www.행복한유치원.net,031-287-9921,사립,16895,경기도 용인시 기흥구 동백동 379번지,경기도 용인시 기흥구 석성로521번길 15,127.1562069,37.2894625
용인시,쏠티유치원,031-323-3134,,031-323-3135,사립,17024,경기도 용인시 처인구 포곡읍 마성리 415-2번지 쏠티유치원,경기도 용인시 처인구 포곡읍 성산로341번길 93,127.1857329,37.2717425
용인시,가람유치원,031-206-0901,,031-206-0912,사립,16952,경기도 용인시 기흥구 영덕동 940번지,경기도 용인시 기흥구 중부대로55번길 10-18,127.0774928,37.2674902
용인시,프렌즈유치원,031-212-0222,http://www.friends.kidis.co.kr,031-213-7787,사립,16947,경기도 용인시 기흥구 영덕동 954번지,경기도 용인시 기흥구 흥덕중앙로105번길 32-7,127.0802439,37.2787693
용인시,희소유치원,031-276-3700,http://www.hiheeso.com,031-276-3705,사립,16872,경기도 용인시 수지구 죽전동 306-5번지 희소유아교육,경기도 용인시 수지구 현암로 72,127.1170478,37.331179
용인시,화산성민유치원,031-323-1944,http://www.sungmin-i.com,031-323-1947,사립,17135,경기도 용인시 처인구 이동면 화산리 459-1번지,경기도 용인시 처인구 이동면 화산로94번길 9,127.2120156,37.1458152
