시군명,구/읍면동명,시설명,전화번호,시설구분명,공사립구분명,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84경도,WGS84위도
양주시,삼숭동,꼬마자이어린이집,031-821-4235,어린이집,가정,11487,경기도 양주시 삼숭동 684-1번지 양주자이2단지아파트 202동 106호,"경기도 양주시 삼숭로38번길 78-12 202동 106호(삼숭동, 양주자이2단지아파트)",127.1016132,37.7961047
양주시,삼숭동,꼬마요정어린이집,031-848-4649,어린이집,가정,11486,경기도 양주시 삼숭동 681-1번지 양주자이5단지아파트 503동 102호,"경기도 양주시 삼숭로38번길 190 503동 102호(삼숭동, 양주자이5단지아파트)",127.109403,37.7998421
양주시,백석읍,꼬마숲어린이집,070-7582-9287,어린이집,가정,11513,경기도 양주시 백석읍 복지리 80번지 가야5차써니빌아파트 502동 106호,"경기도 양주시 백석읍 호명로 103-14 502동 106호(복지리, 가야5차써니빌아파트)",126.9911862,37.7841005
양주시,덕계동,꼬마세상어린이집,031-866-0155,어린이집,가정,11440,경기도 양주시 덕계동 614-26번지 정산맨션 A동 101호,"경기도 양주시 평화로1489번길 62 A동 101호(덕계동, 정산맨션)",127.0461961,37.8240259
양주시,덕정동,꼬마세계어린이집,031-858-8706,어린이집,가정,11456,경기도 양주시 덕정동 235번지 봉우마을아파트 510동 103호,"경기도 양주시 독바위로 63-8 510동 103호(덕정동, 봉우마을아파트)",127.0645475,37.8356396
양주시,고암동,꼬꼬마어린이집,031-838-3422,어린이집,가정,11455,경기도 양주시 고암동 583번지 하늘빛마을주공707-104,경기도 양주시 고암길 223 하늘빛마을주공707-104,127.0728653,37.8333247
양주시,회정동,기쁜어린이집,031-858-7656,어린이집,가정,11438,경기도 양주시 회정동 369번지 양주회정범양임대아파트 203동 101호,"경기도 양주시 평화로 1562 203동 101호(회정동, 양주회정범양임대아파트)",127.0538366,37.8284554
양주시,고암동,그루터어린이집,070-8229-0120,어린이집,가정,11455,경기도 양주시 고암동 583번지 휴먼시아 706동 102호,경기도 양주시 고암길 223 휴먼시아706동102호,127.0728653,37.8333247
양주시,고암동,구름빵어린이집,031-823-3376,어린이집,가정,11454,경기도 양주시 고암동 121-2번지 주원마을 주공2단지 215-101,경기도 양주시 고암길 306-40 주원마을 주공2단지 215-101,127.0712002,37.8359709
양주시,광적면,광적어린이집,031-855-3966,어린이집,국공립,11418,경기도 양주시 광적면 광석리 76-4번지,경기도 양주시 광적면 권율로 1444-159,126.9812291,37.8161771
양주시,남면,곰두리어린이집,031-864-0984,어린이집,국공립,11413,경기도 양주시 남면 경신리 32-16번지,경기도 양주시 남면 삼일로 427,126.9906686,37.855968
양주시,고암동,고암어린이집,031-861-8580,어린이집,국공립,11454,경기도 양주시 고암동 580번지 공립 고암어린이집,경기도 양주시 고암길 252-36 공립 고암어린이집,127.0736673,37.8356451
양주시,백석읍,가람어린이집,031-876-1005,어린이집,민간,11516,경기도 양주시 백석읍 오산리 579-3번지,경기도 양주시 백석읍 중앙로 337,126.9768868,37.7994762
양주시,덕계동,새한어린이집,031-867-1646,어린이집,가정,11441,경기도 양주시 덕계동 643-12번지 새한빌라 103동 101호,"경기도 양주시 평화로1429번길 89-80 103동 101호(덕계동, 새한빌라)",127.0413016,37.8214618
양평군,용문면,용문어린이집,031-773-9342,어린이집,국공립,12516,경기도 양평군 용문면 다문리 441-1번지 용문어린이집,경기도 양평군 용문면 다문점말5길 12 용문어린이집,127.577878,37.4972808
양평군,양평읍,동산유치원,031-771-2603,유치원,사립,12562,경기도 양평군 양평읍 양근리 211-1번지 양평장로교회,경기도 양평군 양평읍 시민로4번길 8,127.4932005,37.4885777
양평군,양평읍,양평하나유치원,031-774-0021,유치원,사립,12563,경기도 양평군 양평읍 창대리 310번지 양평하나유치원,경기도 양평군 양평읍 충신로389번길 7,127.5019826,37.4744675
양평군,양평읍,성림유치원,031-771-4262,유치원,사립,12558,경기도 양평군 양평읍 공흥리 788-2번지,경기도 양평군 양평읍 관문길22번길 25,127.4956162,37.4931356
양평군,청운면,청운초등학교병설유치원,031-774-5963,유치원,공립,12530,경기도 양평군 청운면 용두리 510-2번지 청운초등학교,경기도 양평군 청운면 용두로156번길 30,127.7136795,37.5547416
양평군,지평면,지평초등학교병설유치원,031-774-4689,유치원,공립,12541,경기도 양평군 지평면 지평리 502-2번지 지평초등학교,경기도 양평군 지평면 지평의병로 107,127.6376606,37.4755284
양평군,용문면,조현초등학교병설유치원,031-774-2934,유치원,공립,12511,경기도 양평군 용문면 조현리 174-1번지 조현초등학교,경기도 양평군 용문면 중원산로 157,127.6158315,37.5226658
양평군,서종면,정배초등학교병설유치원,031-773-5376,유치원,공립,12501,경기도 양평군 서종면 정배리 330번지 서종초등학교정배분교,경기도 양평군 서종면 명덕길 10,127.4232057,37.6026502
양평군,양평읍,원덕초등학교병설유치원,031-774-3604,유치원,공립,12565,경기도 양평군 양평읍 원덕리 381번지 원덕초등학교,경기도 양평군 양평읍 원덕흑천길 180,127.5427021,37.4681077
양평군,용문면,용문초등학교병설유치원,031-774-3935,유치원,공립,12513,경기도 양평군 용문면 광탄리 154번지 용문초등학교,경기도 양평군 용문면 용문로 837,127.6326912,37.5097742
양평군,옥천면,옥천초등학교병설유치원,031-772-5184,유치원,공립,12507,경기도 양평군 옥천면 옥천리 549-1번지 옥천초등학교,경기도 양평군 옥천면 옥천길 51,127.4593091,37.5194371
양평군,양평읍,양평초등학교병설유치원,031-771-6184,유치원,공립,12554,경기도 양평군 양평읍 양근리 491-9번지 양평초등학교,경기도 양평군 양평읍 양근로 142,127.4862319,37.4933006
양평군,양평읍,양평동초등학교병설유치원,031-774-0939,유치원,공립,12560,경기도 양평군 양평읍 창대리 639번지 양평동초등학교,경기도 양평군 양평읍 창대길 20-8,127.5073994,37.4881936
양평군,단월면,양평단월초등학교병설유치원,031-774-1323,유치원,공립,12529,경기도 양평군 단월면 보룡리 693-1번지 단월초등학교,경기도 양평군 단월면 보룡길 65,127.6730402,37.5395186
양평군,양서면,양수초등학교병설유치원,031-771-0569,유치원,공립,12584,경기도 양평군 양서면 용담리 212번지 양수초등학교병설유치원,경기도 양평군 양서면 용담3길 15,127.3252724,37.544629
양평군,양서면,양서초등학교병설유치원,031-772-7434,유치원,공립,12583,경기도 양평군 양서면 도곡리 320-1번지 양서초등학교 양서초등학교병설유치원,경기도 양평군 양서면 양서도곡길 8,127.3820159,37.5126017
양평군,양동면,양동초등학교병설유치원,031-774-6146,유치원,공립,12536,경기도 양평군 양동면 석곡리 190번지 양동초등학교,경기도 양평군 양동면 양동로 1671,127.7501237,37.4302902
양평군,양동면,양동초등학교고송분교장병설유치원,031-773-1174,유치원,공립,12533,경기도 양평군 양동면 고송리 821-1번지 양동초등학교 고송분교장,경기도 양평군 양동면 고송길 32-16,127.7002111,37.4865282
양평군,서종면,수입초등학교병설유치원,031-773-6120,유치원,공립,12500,경기도 양평군 서종면 수입리 673번지 수입초등학교,경기도 양평군 서종면 무드리2길 20,127.3754911,37.6446695
양평군,강상면,세월초등학교병설유치원,031-774-7434,유치원,공립,12573,경기도 양평군 강상면 세월리 126-1번지 세월초등학교,경기도 양평군 강상면 세월길147번길 2,127.4948703,37.4362773
양평군,서종면,서종초등학교병설유치원,031-774-2241,유치원,공립,12502,경기도 양평군 서종면 문호리 733번지 서종초등학교,경기도 양평군 서종면 북한강로789번길 8,127.3480757,37.6089484
양평군,양서면,대아초등학교병설유치원,031-771-4765,유치원,공립,12580,경기도 양평군 양서면 증동리 573번지 대아초등학교 병설유치원,경기도 양평군 양서면 방죽들길 5,127.4156568,37.5275444
양평군,용문면,다문초등학교병설유치원,031-774-1680,유치원,공립,12522,경기도 양평군 용문면 다문리 626번지 다문초등학교,경기도 양평군 용문면 다문중앙2길 27,127.5918307,37.4856675
양평군,지평면,곡수초등학교병설유치원,031-772-9392,유치원,공립,12544,경기도 양평군 지평면 곡수리 366-4번지 17,경기도 양평군 지평면 곡수길 56,127.6135768,37.4180101
양평군,개군면,개군초등학교병설유치원,031-774-1324,유치원,공립,12568,경기도 양평군 개군면 하자포리 276-1번지 개군초등학교,경기도 양평군 개군면 자진개1길 23,127.5345932,37.4276179
양평군,강하면,강하초등학교병설유치원,031-771-9246,유치원,공립,12574,경기도 양평군 강하면 운심리 43-2번지 강하초등학교,경기도 양평군 강하면 운심길 33,127.4095928,37.4962201
양평군,강상면,강상초등학교병설유치원,031-771-1065,유치원,공립,12572,경기도 양평군 강상면 신화리 243번지 강상초등학교,경기도 양평군 강상면 신화길 86,127.4787079,37.4729958
양평군,용문면,해피아이어린이집,031-772-8522,어린이집,가정,12524,경기도 양평군 용문면 마룡리 750번지 꽃여울아파트 102동 103호,경기도 양평군 용문면 그릇고갯길 100 꽃여울아파트 102동103호,127.6089915,37.4858188
양평군,양평읍,한솔어린이집,031-774-5472,어린이집,민간,12552,경기도 양평군 양평읍 양근리 137-56번지 한솔어린이집,경기도 양평군 양평읍 중앙로 14-14 한솔어린이집,127.4917506,37.4962291
양평군,양평읍,평강어린이집,031-774-1009,어린이집,민간,12550,경기도 양평군 양평읍 공흥리 152번지 평강어린이집,경기도 양평군 양평읍 공산이길 12-4 평강어린이집,127.5076787,37.4977835
양평군,양평읍,톰앤핀어린이집,031-772-0212,어린이집,민간,12546,경기도 양평군 양평읍 오빈리 150-31번지,경기도 양평군 양평읍 물안개공원길 47,127.4759939,37.5001787
양평군,지평면,지평어린이집,031-771-3211,어린이집,국공립,12541,경기도 양평군 지평면 지평리 529번지 지평어린이집,경기도 양평군 지평면 지평의병로 73-2 지평어린이집,127.6343052,37.4756954
양평군,옥천면,옥천어린이집,031-775-2143,어린이집,국공립,12507,경기도 양평군 옥천면 옥천리 370번지,경기도 양평군 옥천면 옥천문화마을길 39-3,127.4663489,37.5167847
양평군,개군면,영신어린이집,031-775-2994,어린이집,법인·단체,12568,경기도 양평군 개군면 상자포리 85번지,경기도 양평군 개군면 안터고갯길 39-12,127.5431511,37.4227669
양평군,양평읍,양평꼬마숲어린이집,031-774-3883,어린이집,민간,12547,경기도 양평군 양평읍 공흥리 35-1번지 꼬마숲어린이집,경기도 양평군 백운길 130-7 꼬마숲어린이집,127.5114176,37.5021354
양평군,양동면,양동어린이집,031-773-1521,어린이집,국공립,12539,경기도 양평군 양동면 석곡리 160-1번지,경기도 양평군 양동면 학둔지아래길 22 -1,127.7510159,37.4247538
양평군,용문면,아이꿈터 어린이집,031-771-1279,어린이집,민간,12515,경기도 양평군 용문면 다문리 603-2번지,경기도 양평군 용문면 연수로 32,127.5920538,37.4903522
양평군,양서면,성원어린이집,070-8745-6014,어린이집,가정,12585,경기도 양평군 양서면 양수리 621-13번지 삼익아파트 101동 102호,경기도 양평군 양서면 두물머리길8번길 26-3 삼익아파트 101동 102호,127.3161637,37.5443915
양평군,서종면,샛별어린이집,031-774-6339,어린이집,민간,12503,경기도 양평군 서종면 문호리 379-5번지,경기도 양평군 서종면 중미산로 18,127.3541355,37.6039184
양평군,양서면,사임당어린이집,031-775-6356,어린이집,가정,12580,경기도 양평군 양서면 복포리 364-3번지 국수빌라 102호,경기도 양평군 양서면 복개길5번길 14-4 국수빌라 102호,127.4033652,37.5147641
양평군,옥천면,밤비니어린이집,031-774-4241,어린이집,민간,12508,경기도 양평군 옥천면 아신리 437-3번지,경기도 양평군 옥천면 경강로 1448,127.4455378,37.5110194
양평군,양평읍,꿈꾸는아이들 어린이집,031-775-7585,어린이집,민간,12558,경기도 양평군 양평읍 공흥리 745번지,경기도 양평군 양평읍 흥청길18번길 2,127.4959587,37.4936995
양평군,양평읍,꼬마아이마당어린이집,031-772-6455,어린이집,민간,12547,경기도 양평군 양평읍 백안리 191-1번지,경기도 양평군 삼산길 43,127.5210348,37.5027673
양평군,양평읍,그린아이어린이집,031-771-1844,어린이집,가정,12552,경기도 양평군 양평읍 양근리 137-29번지 그린아파트 102동 104호,경기도 양평군 중앙로 14 102동 104호(그린아파트),127.490663,37.496612
